customer_id,annual_income,monthly_debt_payment,loan_amount,loan_term_months,existing_loans_count,account_open_date
107713,14251.4,620.32,16118.05,48,1.0,05/01/2022
118628,31537.35,351.82,7775.7,24,0.0,09-04-2025
107839,50220.21,293.24,17265.32,48,1.0,11/11/2018
113809,46141.2,707.72,13720.65,120,0.0,19/06/2018
102134,23726.4,169.47,15550.68,240,0.0,01/18/2023
118952,46347.46,1332.1,7532.85,36,1.0,05/04/2018
120385,28466.06,1090.6,3369.56,180,2.0,16/09/2023
115603,16442.25,966.51,6260.14,84,1.0,2021-06-03
109711,50218.61,340.18,4073.07,48,1.0,18-01-2019
110477,23307.87,0.0,15407.18,300,3.0,05-10-2022
103119,36830.96,183.74,5093.3,36,1.0,17-09-2025
114882,35479.62,0.0,18824.9,36,1.0,02/10/2022
110500,34859.31,711.67,31558.88,12,1.0,21/01/2019
101210,22615.01,529.94,10819.81,84,1.0,01/05/2024
106417,13218.58,739.92,4489.0,48,1.0,01/11/2023
101085,21863.3,994.0,10821.75,60,0.0,08/12/2020
118958,28769.05,-67.89,33785.72,180,0.0,11/11/2018
113037,21220.38,82.63,4913.82,12,1.0,2020-07-27
106421,29668.43,1081.79,5103.77,60,4.0,13-08-2026
119553,30290.43,0.0,10364.01,60,0.0,04/29/2020
114228,29091.32,133.99,8301.74,84,3.0,05/11/2021
105689,33581.16,1250.35,4871.06,84,1.0,21-11-2024
105023,28124.12,787.48,9832.55,48,1.0,27/05/2025
116819,20126.84,1036.35,12414.21,120,2.0,2026-05-01
105165,20186.38,116.12,11093.24,240,2.0,14-10-2024
103379,9132.63,410.54,13902.2,180,0.0,02/17/2026
101318,56976.96,1220.86,12618.6,84,0.0,03/21/2022
101769,39428.1,370.42,7818.17,12,0.0,04/26/2025
108726,31068.1,676.9,6035.59,60,1.0,02/02/2020
109630,24896.84,639.73,6228.39,60,0.0,11/13/2018
117573,23037.18,913.34,6934.58,12,2.0,18/06/2021
108835,55574.22,954.36,8097.06,24,1.0,02-10-2023
103562,22366.97,,,240,,23/01/2026
100130,15464.03,571.6,7597.0,240,1.0,02/11/2021
114510,52443.49,954.4,3859.39,180,0.0,12/12/2021
107327,28341.07,1276.82,5173.59,60,1.0,06-05-2021
120110,25162.82,0.0,4961.38,240,1.0,22-10-2021
114323,21534.78,438.19,16261.53,24,2.0,2021-08-18
112620,37640.44,1024.49,9418.44,240,0.0,01/23/2022
114299,33695.42,1194.57,9611.84,36,1.0,11/07/2018
101825,32253.86,701.16,9206.37,120,1.0,29-11-2023
114266,25003.73,1278.92,14992.31,12,0.0,02/11/2021
110119,32091.33,668.32,7353.01,300,0.0,03-09-2022
118567,26705.92,1081.45,10477.5,36,2.0,03/12/2025
105553,60063.11,599.81,13895.6,300,1.0,02/06/2018
120427,24136.32,951.37,7942.14,180,3.0,2020-02-12
111408,10925.1,1545.33,18171.29,60,1.0,27-02-2023
104602,50700.19,1115.96,4017.96,36,1.0,19-01-2024
106607,23728.3,287.16,25154.8,84,2.0,22/07/2021
109282,39919.93,468.01,5907.49,180,1.0,01/08/2026
120393,62731.03,205.48,10878.07,300,2.0,27-11-2023
102216,17436.34,750.24,10458.46,24,0.0,2022-01-31
102995,20694.14,1086.88,14060.39,12,3.0,2026-05-04
103792,17159.66,735.76,16193.4,24,0.0,06-12-2023
105925,19904.94,468.83,5019.32,180,0.0,15/06/2024
111292,29571.96,645.18,13033.08,48,0.0,11/17/2023
112310,25525.87,398.89,7881.43,48,0.0,08/29/2018
105381,37236.42,,,36,,30/01/2019
109771,36852.31,1013.77,16374.83,240,0.0,2020-02-02
114968,12939.5,897.16,18655.9,84,0.0,06/27/2020
108008,13080.33,545.52,9259.44,48,2.0,17-04-2020
103940,88787.52,1245.85,23799.16,48,2.0,2025-02-21
110679,98027.81,343.03,16213.92,48,0.0,16/04/2019
111568,25886.82,634.55,6694.48,24,1.0,25/09/2024
105642,13939.5,73.77,4763.66,12,0.0,02/08/2025
109325,25927.39,822.64,9854.85,180,0.0,03/05/2018
106863,38959.46,858.77,8059.12,36,1.0,01/03/2018
108700,22939.67,1585.41,11471.95,24,1.0,2023-09-26
103223,36660.68,320.39,11086.61,84,3.0,07/27/2022
113426,16868.48,886.52,11513.66,60,2.0,11/30/2018
107826,40636.74,223.83,3224.73,36,0.0,09/11/2019
111884,31219.08,1067.64,10707.15,12,3.0,08-10-2020
100449,32378.18,722.58,6706.38,180,0.0,2019-08-24
102264,25712.87,464.89,23244.42,36,1.0,06-02-2023
110903,42446.13,1076.42,4686.44,84,1.0,2018-01-17
112503,24238.7,0.0,20329.84,240,2.0,02/25/2020
107554,27489.58,1074.38,15899.24,36,1.0,2018-09-20
117220,39498.3,62.73,4713.44,24,1.0,08/15/2021
111438,42793.13,451.75,13253.32,24,2.0,29-05-2019
115241,39776.75,313.82,18668.45,180,1.0,08-11-2018
100535,30521.29,379.31,16994.13,300,2.0,21/11/2022
117849,32727.87,282.53,8132.86,120,3.0,19/01/2023
115163,20560.09,524.38,12824.21,12,1.0,08/18/2025
101836,60203.62,405.69,21954.25,180,1.0,11/18/2025
105572,50917.72,0.0,8066.66,36,0.0,12/30/2025
112883,21247.84,292.45,17027.27,84,0.0,01/16/2020
109498,,455.28,12955.56,12,0.0,24-08-2024
110026,12886.93,279.9,3742.4,300,1.0,2025-12-18
104852,42875.29,568.78,8526.38,48,2.0,31/12/2024
101890,15743.9,1016.98,12687.03,60,1.0,03/03/2020
106769,2064664.8,249.22,14893.52,240,1.0,17/08/2021
113498,27628.81,449.44,2982.93,24,1.0,01/07/2025
119462,,569.05,2529.57,300,0.0,26/12/2022
111081,32467.03,613.31,19088.57,12,0.0,2025-07-09
101688,30544.97,1199.53,14070.88,120,1.0,2018-10-01
110705,48079.97,458.41,11961.69,240,1.0,03-01-2020
109995,15041.22,987.22,29226.24,48,1.0,06/19/2024
104614,29203.38,1155.54,4687.03,84,0.0,2022-10-23
116853,44396.64,360.71,16081.48,24,1.0,07/10/2025
111710,54249.78,1078.33,5354.57,180,1.0,25-09-2025
102449,50581.53,519.36,11798.87,36,3.0,12-08-2024
113174,25097.05,0.0,8827.41,36,0.0,14/05/2023
113086,14998.91,963.49,9906.33,12,3.0,26/06/2018
104974,20305.36,605.71,6904.98,300,2.0,08/08/2021
100454,28132.97,1264.95,3223.99,48,1.0,06/08/2022
118558,22639.88,573.7,9693.77,240,0.0,2018-07-31
118969,24740.03,720.06,13741.54,120,1.0,2021-02-11
118205,18957.83,437.02,10953.08,36,6.0,06/21/2023
103852,23187.03,519.83,8631.67,120,1.0,03/05/2024
100182,28485.31,487.06,13112.09,84,1.0,11/04/2026
111503,33993.79,658.28,24787.29,24,0.0,08/06/2024
105182,34273.7,964.42,2827.46,36,0.0,2020-07-14
120096,26725.02,309.24,9980.69,48,1.0,26-02-2019
116534,35845.91,884.16,34939.8,48,2.0,13/06/2023
120236,25468.46,670.9,8517.02,240,2.0,06/07/2018
100099,22224.26,463.15,9816.63,36,0.0,30-11-2025
107121,27348.07,498.41,20006.88,84,2.0,2022-03-16
111253,35019.79,1412.38,3937.52,36,1.0,02-01-2026
118606,59809.77,510.26,12988.38,240,0.0,28-06-2019
102764,35244.91,98.01,5280.17,24,2.0,14-01-2026
100833,42263.19,818.67,8274.75,120,3.0,04/01/2018
107888,20281.49,0.0,14170.89,12,0.0,2020-06-05
101707,24071.16,368.32,6927.79,84,3.0,07/16/2023
100254,37722.04,441.11,7021.92,60,1.0,27-12-2021
119673,30894.31,769.57,5072.99,36,0.0,18/06/2024
107683,36455.85,1126.3,8728.36,300,2.0,20/11/2024
101302,47313.55,1274.52,35039.72,180,2.0,03/02/2022
114983,39451.7,771.36,21705.1,36,0.0,25/05/2020
117493,31821.0,735.19,7368.95,48,0.0,03/01/2023
109511,22095.18,734.05,10017.51,180,0.0,2021-03-13
116344,39078.76,1237.13,9202.95,24,2.0,2022-01-16
105863,52653.3,1632.91,3552.74,84,0.0,29-07-2022
115617,43151.78,198.85,11568.06,12,1.0,11/10/2019
103930,-32674.7,74.2,8172.56,180,1.0,08-05-2022
109594,31920.63,765.47,7059.22,60,0.0,21/01/2026
100933,22927.76,312.62,38192.96,84,0.0,08/09/2024
108585,53342.42,576.11,13133.48,84,0.0,27/05/2024
110753,27236.08,585.64,7515.53,300,2.0,28/05/2020
106515,54259.46,235.41,6953.06,120,0.0,10/19/2022
107223,16870.06,1081.22,17293.5,48,2.0,05/16/2026
118140,25119.97,,,12,,08/04/2021
102009,26273.69,570.52,12741.82,36,3.0,12/06/2025
112487,42061.22,154.85,8249.1,84,1.0,2023-02-08
108865,22195.42,1105.41,7423.58,300,0.0,19/04/2026
102874,21988.42,,,48,,21-01-2025
119725,46364.85,533.86,8817.85,36,2.0,28-04-2026
101037,24771.25,1102.86,7010.39,240,1.0,2024-11-08
102704,-82025.61,66.08,5408.96,48,1.0,18/04/2018
103357,31967.24,831.16,11099.87,240,0.0,09/09/2021
115414,29926.86,291.03,7678.54,120,3.0,04/12/2023
117020,28431.18,-745.5,5515.1,60,0.0,31-01-2026
109869,38113.24,184.07,11021.94,36,0.0,13/07/2024
118149,62373.48,1655.38,11960.03,180,0.0,05/17/2022
111775,77053.31,166.34,9059.44,180,1.0,14/12/2021
112846,18391.94,0.0,7816.91,12,0.0,2026-01-08
110482,39386.36,572.38,21529.43,60,0.0,31-01-2023
112264,38024.06,654.88,7714.96,36,0.0,2023-04-26
119312,20665.6,618.07,11002.74,180,0.0,11-03-2021
114875,40227.28,248.59,10890.72,300,0.0,11-01-2021
111513,12284.51,858.55,2797.95,120,1.0,26-01-2019
109132,32018.02,583.86,11769.46,84,3.0,04-04-2022
110444,23605.84,209.82,11461.22,240,2.0,2024-04-17
116054,28276.37,507.02,19496.34,12,0.0,2018-01-18
117272,31749.39,482.33,6782.18,180,2.0,09/03/2023
101540,52521.04,960.52,16789.01,12,1.0,05-10-2020
109123,22631.04,964.64,5614.48,120,2.0,28/02/2020
102697,32858.38,568.27,19423.09,120,0.0,06/18/2026
102286,30332.05,374.38,13241.7,60,1.0,2026-08-19
115746,15385.63,525.34,12183.38,240,1.0,2019-06-15
112460,54766.73,1221.35,6709.12,84,2.0,02/18/2020
109038,24591.0,930.63,8118.25,36,1.0,06-02-2022
117925,892678.0,924.46,8386.2,60,2.0,2023-01-22
116308,32937.96,164.99,13014.01,120,0.0,29/07/2025
114193,37523.6,626.54,9842.77,240,1.0,24/04/2026
107682,50767.42,1339.29,38320.04,12,0.0,2019-07-30
116418,37453.74,274.8,4274.9,48,0.0,28-02-2024
111214,19134.96,1607.83,17528.22,48,1.0,03/12/2024
104991,13405.42,624.14,11366.86,12,2.0,16-06-2021
112832,18329.26,267.5,11645.8,24,0.0,23/11/2023
108231,38685.19,435.31,15146.1,120,1.0,2021-01-02
109201,46063.4,1071.28,7422.63,36,3.0,12-11-2019
114809,46281.95,503.23,10561.28,180,2.0,16/08/2019
101333,22784.74,1372.08,16120.77,12,1.0,11/27/2024
111307,26188.42,,,180,,03/06/2021
114769,-39790.08,1124.14,4367.07,48,0.0,10/29/2022
111216,40869.21,715.62,7284.2,36,1.0,15-08-2023
110336,27167.93,1417.68,5132.48,60,0.0,11/10/2019
101984,30448.96,308.98,12877.72,24,2.0,2018-08-08
112959,,593.28,10330.86,12,2.0,06/11/2024
102435,26144.95,71.54,13315.94,48,3.0,03-06-2023
110299,42365.14,805.73,12842.45,24,1.0,2020-07-22
110330,36852.21,1089.75,6764.47,48,3.0,07/15/2023
105916,24668.25,554.61,9127.66,60,2.0,2018-03-07
116459,24429.57,388.21,15411.06,300,2.0,08/21/2019
116925,45552.92,492.53,7647.0,84,0.0,22-07-2026
118786,16822.93,856.27,32445.27,300,1.0,23/08/2019
111217,27353.99,0.0,5596.12,36,2.0,08/03/2026
118262,17164.85,842.8,4634.28,60,0.0,01/08/2020
103920,17448.91,675.98,14376.2,240,0.0,2023-11-07
115245,13145.56,1485.31,7900.52,12,1.0,29/05/2024
110428,11472.51,1189.34,10915.22,240,0.0,28/11/2019
115814,37749.6,657.08,12601.17,120,3.0,30/12/2022
115292,53383.67,802.08,6734.79,36,1.0,11-10-2023
114843,20889.14,513.46,9235.63,300,2.0,30-06-2020
116264,46115.82,1078.02,4410.29,120,1.0,2020-06-10
102813,22970.05,715.33,3574.47,60,2.0,2018-04-12
114264,22525.29,234.56,11839.32,24,3.0,02/06/2022
100536,64590.96,743.46,14909.27,240,2.0,30/06/2020
115004,26099.47,882.93,5901.32,60,1.0,2024-09-19
101139,29255.37,529.57,14527.3,48,3.0,2022-09-10
114610,49221.45,0.0,7645.11,36,1.0,2024-03-16
104116,32240.27,325.19,25494.33,60,0.0,10/22/2022
108114,26157.56,373.56,9873.98,36,0.0,08/08/2026
117755,25465.1,659.37,15982.92,24,0.0,08-12-2022
115464,29846.97,786.81,12552.75,60,1.0,2025-09-23
108939,38356.14,678.88,22582.63,36,0.0,2026-08-04
110322,48969.58,262.17,5085.34,120,0.0,11/16/2025
113784,39227.75,648.6,11614.05,60,0.0,2025-11-10
100617,17514.97,1044.17,17031.55,60,1.0,29-06-2026
107721,23805.33,143.0,6320.81,24,1.0,2022-04-14
101310,8360.71,227.08,4105.06,120,3.0,08/08/2021
118423,22618.14,222.24,3380.59,240,2.0,2019-08-15
120322,20735.65,1101.91,3734.72,300,2.0,2020-12-18
103251,22953.98,590.02,7441.43,24,2.0,07/08/2026
103547,20683.42,626.32,14002.09,36,2.0,25-05-2022
117110,31096.8,754.44,11882.02,24,0.0,17/07/2019
105784,18256.64,1001.01,7358.71,240,1.0,03/12/2018
107810,29878.03,581.11,11052.32,12,1.0,04/24/2022
116573,24131.92,658.91,10052.92,48,1.0,2018-10-11
112077,62471.31,668.72,16705.65,48,0.0,02/08/2018
113641,38577.54,404.61,6741.24,240,1.0,18-09-2019
119623,28155.13,890.0,13124.99,12,1.0,30-11-2019
111102,45353.93,839.93,23670.87,24,2.0,21/02/2025
102209,29786.29,328.46,5241.31,240,1.0,07/24/2018
112797,20185.97,358.02,4928.75,300,2.0,05/04/2018
118877,595936.8,1191.75,12909.57,12,5.0,24/03/2018
101121,53146.87,1426.65,9187.27,120,0.0,02/09/2024
102656,51207.69,232.66,10568.62,12,2.0,2025-11-03
103478,15302.04,-428.64,7370.79,12,0.0,08/05/2024
107668,45642.05,313.37,27108.59,24,1.0,10/02/2019
106848,43837.47,503.63,4308.14,12,0.0,11-01-2022
120029,,1147.63,4330.55,12,0.0,2024-04-06
114810,45175.86,878.48,7410.64,24,1.0,26/07/2018
118914,50440.25,532.07,5444.14,24,1.0,2022-10-12
111520,57176.61,461.24,7857.56,48,1.0,01/16/2026
117246,24041.42,983.62,20203.26,120,1.0,2025-12-19
103526,23603.38,1409.6,13935.73,36,2.0,13-08-2025
117859,32853.25,736.84,5722.71,60,0.0,15/02/2022
101835,20095.83,541.87,14036.82,12,2.0,12/12/2019
118959,21108.46,940.45,7247.72,12,1.0,11/14/2018
115668,34006.69,665.11,20213.83,180,2.0,2023-12-28
108660,46850.55,926.04,9991.94,36,1.0,02-12-2024
101042,25449.41,412.77,13993.21,240,0.0,23-04-2018
116533,22969.77,528.66,15160.5,84,4.0,10/22/2020
100982,13827.69,593.21,8034.46,300,1.0,03/28/2022
115958,23812.34,280.59,8886.29,240,3.0,01-12-2023
109392,44883.53,484.55,38205.25,24,1.0,2022-04-04
117282,22586.17,1012.18,17288.56,180,1.0,20-05-2020
102596,19027.07,714.21,1939.83,240,0.0,16/03/2025
111735,33413.97,1012.52,8439.55,120,1.0,04/10/2018
115006,27504.42,772.57,12877.95,24,3.0,27-04-2022
104488,15311.5,862.25,34375.52,60,2.0,15/08/2024
119941,65256.12,687.67,4093.33,60,1.0,2020-06-23
100377,2509269.2,1596.17,11773.69,120,1.0,13/04/2025
100357,18961.4,515.37,14902.17,120,1.0,2018-04-24
113685,29463.83,911.27,2330.63,300,1.0,24/11/2023
116119,12912.38,-889.15,20416.02,48,1.0,2023-07-20
114428,34494.33,1595.71,14470.78,48,2.0,30/03/2021
119163,54383.81,1011.35,22097.6,120,0.0,2019-05-30
109500,25715.08,340.66,6566.52,24,1.0,14-01-2021
107306,39435.49,444.66,5421.26,180,1.0,22/09/2018
110577,74453.9,238.38,11900.33,180,2.0,2018-01-12
117402,36629.44,349.22,11185.1,24,1.0,18/05/2021
102234,19386.5,502.82,12965.84,240,0.0,2025-05-01
111885,23663.52,465.56,7619.01,180,1.0,04/17/2021
120472,54217.21,,,36,,07/03/2019
113254,49665.46,338.25,9128.15,240,0.0,06/29/2023
119890,25856.63,647.39,4901.84,84,3.0,30-06-2023
106418,35730.59,573.15,17242.81,12,0.0,03-01-2019
104352,22212.43,1121.33,27410.2,120,0.0,2026-03-25
117981,30305.65,265.95,15639.13,120,1.0,17-11-2024
107459,27748.81,1086.55,7085.58,48,2.0,08/18/2021
111659,27432.65,609.61,14419.87,36,1.0,12/11/2020
114780,22341.7,1426.66,6293.93,24,2.0,10-08-2021
118136,40056.55,604.43,17222.89,180,2.0,11/04/2021
112010,40924.33,709.62,10095.34,60,0.0,10/05/2024
109897,23784.8,412.15,6554.19,48,2.0,23/12/2020
116786,27018.79,853.92,11792.32,240,1.0,22-02-2025
102718,65508.99,903.92,11702.47,300,0.0,23/06/2024
106888,29070.26,610.35,3451.09,12,0.0,22-06-2021
101256,29216.13,851.48,14403.56,300,0.0,2018-01-10
102640,1299820.4,623.91,10939.54,12,0.0,28-10-2020
104318,38465.82,1016.02,14613.47,60,2.0,2024-10-06
119772,27134.46,188.21,18645.45,180,2.0,09/13/2022
106438,30389.28,0.0,11736.07,48,0.0,12/03/2018
102652,33040.9,432.42,13757.3,240,1.0,09/22/2022
106202,28026.29,,,36,,04/19/2020
112783,26190.84,1441.29,28835.28,84,1.0,2020-03-25
117119,27636.24,1069.01,5814.39,12,0.0,30-03-2020
109517,33715.85,1113.35,5852.82,48,0.0,2025-12-13
114765,52685.16,442.48,6102.08,36,1.0,2022-05-18
101336,25051.44,1169.64,12877.08,60,0.0,2022-02-05
100113,37204.37,205.76,24644.24,24,2.0,2018-10-16
110205,91572.07,423.85,3723.09,300,0.0,06/06/2020
107585,33867.16,309.28,6383.25,84,1.0,26/08/2022
109656,85899.17,1398.8,16063.41,84,0.0,16/07/2023
116298,38914.5,520.05,6738.73,36,2.0,09-03-2022
114842,16239.38,357.76,15872.98,300,2.0,29-05-2026
114628,35963.06,924.59,28391.11,48,1.0,03-04-2023
104286,41348.65,1080.98,12234.71,240,1.0,06/24/2023
115312,49071.39,54.78,8418.21,120,1.0,06/07/2019
114213,46338.51,875.85,15805.82,24,0.0,02/22/2025
117141,31038.86,0.0,4270.27,300,2.0,03/12/2018
119918,,1014.95,4735.02,36,1.0,12-12-2025
105971,20542.23,634.7,10732.09,24,0.0,2019-05-26
108568,48311.16,750.2,8435.62,48,2.0,2020-11-21
112826,36750.45,906.41,11260.05,240,0.0,2026-02-22
114074,85334.74,1231.23,4438.89,48,3.0,28-07-2019
100380,15658.01,-743.85,6715.63,300,2.0,03/01/2026
118749,18078.71,227.89,16735.18,84,0.0,05/01/2022
114782,50881.08,470.95,5888.95,60,2.0,27-05-2020
117049,10675.01,832.79,30585.49,84,1.0,02-06-2020
120116,49588.36,736.39,11649.25,12,2.0,14/11/2019
118015,50407.81,900.61,10175.11,12,1.0,19/07/2024
105414,47625.98,454.11,19484.94,300,1.0,02-07-2021
100135,43332.97,374.45,17744.15,120,1.0,21-09-2022
118454,21860.23,782.37,11304.82,36,0.0,07/11/2018
117292,21484.52,707.48,3008.81,84,2.0,11/04/2025
117374,29028.56,877.2,4448.96,36,1.0,23/02/2021
113101,25949.5,81.73,5226.15,36,0.0,06/05/2023
105437,27906.32,1474.61,12193.1,24,2.0,29/09/2020
115993,28950.87,408.74,9140.23,120,0.0,05/12/2026
104745,29133.38,572.86,5385.12,84,2.0,23/02/2026
112596,37995.24,139.8,24634.95,180,3.0,2018-06-18
114093,26584.47,440.94,9025.16,240,1.0,31-07-2025
115123,17063.93,647.46,13384.01,240,2.0,04/06/2019
106504,-30450.94,543.46,6786.43,120,2.0,24/12/2019
120290,29968.56,322.62,5536.54,24,0.0,2020-01-12
102087,16833.89,1447.68,7396.98,60,3.0,12/11/2022
110648,18062.04,389.78,4917.43,24,0.0,04-01-2022
118092,25377.54,-918.43,8672.38,240,0.0,01/06/2024
116972,38036.78,452.63,7961.27,120,0.0,31-05-2020
103997,14676.67,914.27,16233.48,240,0.0,22/01/2023
108970,31366.32,885.03,14466.55,240,2.0,26/04/2026
118909,41018.39,701.43,2719.61,300,1.0,08/01/2026
106951,107144.49,711.43,5585.13,120,1.0,23-02-2018
112573,,495.29,10291.62,48,1.0,16/10/2020
103288,38188.09,693.03,9977.8,84,1.0,15/01/2019
109895,23753.14,876.39,33996.61,60,0.0,2018-12-01
100425,25925.89,1389.09,14424.19,24,3.0,2021-11-04
116805,29185.9,379.0,18237.16,84,0.0,26-10-2019
117769,36580.28,734.53,9657.33,36,1.0,09-06-2026
106165,24111.3,281.3,6963.76,36,2.0,2023-05-07
104693,61705.79,749.48,25629.97,24,1.0,12/08/2026
119994,48048.92,417.61,13461.95,12,1.0,02-07-2025
106491,28968.25,1764.45,12856.97,120,0.0,13-02-2018
115918,38665.82,186.82,13071.19,240,0.0,2025-04-09
111430,48414.56,563.76,6536.32,60,1.0,07/04/2019
109682,43002.52,587.01,9319.98,48,1.0,01/07/2022
107038,33237.43,463.13,5673.36,24,3.0,02/02/2021
119418,42264.87,789.27,9927.96,84,1.0,27/07/2021
117179,33171.89,1176.36,4824.83,84,2.0,2024-08-10
107907,21544.49,45.11,28468.81,180,1.0,2022-09-23
120058,50012.68,-1294.74,10224.04,300,3.0,2018-03-02
103214,32710.07,921.17,9485.91,120,1.0,11/03/2023
100029,13738.07,475.46,13076.95,120,1.0,11/06/2022
101833,35330.62,808.73,15069.32,180,0.0,02/08/2019
103658,20787.52,847.74,4517.75,120,0.0,10/11/2025
115247,51186.26,579.04,3941.24,180,1.0,06/09/2020
109097,29237.14,702.67,11385.33,24,2.0,25-10-2022
105426,26525.66,750.79,8185.54,60,0.0,07/23/2025
119244,37440.38,1296.37,18021.51,120,2.0,20/03/2025
102197,58425.47,87.06,6952.28,12,2.0,01/08/2023
111043,59307.3,554.29,19456.25,48,0.0,08-10-2018
114937,37009.06,0.0,7713.31,60,1.0,22-12-2024
103162,43683.72,538.46,17405.04,48,1.0,2020-05-29
115736,-30938.97,144.69,8495.21,24,0.0,06/15/2024
109152,41789.64,556.52,10204.9,180,3.0,20/04/2025
107677,41436.83,873.7,22279.7,84,2.0,05/10/2025
100653,20403.93,428.31,17832.76,36,3.0,08/11/2025
106600,12856.09,1109.4,11313.29,24,0.0,2022-12-22
109532,46962.49,1018.09,10873.37,24,3.0,13-02-2023
103234,54991.78,302.48,11703.6,240,4.0,10/22/2019
105748,40853.16,1335.26,13054.54,48,0.0,21/06/2020
102726,28517.05,443.29,20085.16,120,1.0,02/09/2026
101113,37699.0,590.08,7585.82,12,1.0,21-09-2023
113164,109754.83,1802.7,8111.18,180,2.0,14/11/2021
116985,-29944.75,1252.32,13734.66,300,0.0,22-06-2019
105026,24655.52,473.9,8879.04,180,2.0,22/07/2020
100373,11506.15,595.98,16012.06,48,0.0,01/29/2021
102099,18659.47,1112.18,8628.52,300,0.0,07/06/2023
111071,8789.58,329.86,5228.49,36,0.0,2019-03-22
102993,42141.85,1164.41,22543.4,180,1.0,04/27/2024
106428,25077.06,108.12,4386.7,12,2.0,19-11-2018
109887,27959.72,0.0,11203.61,240,1.0,08/01/2024
101275,,0.0,15112.28,180,1.0,07/31/2022
105456,69880.46,248.13,17190.97,300,5.0,26/01/2018
104304,28888.53,260.83,9056.96,24,1.0,16-12-2024
110583,29101.41,625.3,7241.82,36,0.0,2022-12-25
117261,40004.31,1265.8,9279.5,180,1.0,2023-03-27
110246,27182.47,371.97,8234.57,60,0.0,29-04-2018
102132,37688.17,467.31,4707.32,180,0.0,13/11/2022
117836,52639.87,563.85,4431.16,36,0.0,2023-08-12
115610,41417.47,918.05,12713.11,84,3.0,10/16/2024
120164,22013.73,172.5,12470.73,120,2.0,03-12-2021
118430,,871.31,11990.87,240,0.0,01-12-2024
109853,33656.65,135.38,8603.33,24,0.0,08-05-2025
108551,40664.72,-536.44,20850.92,24,2.0,16-09-2020
110600,66281.87,509.09,7224.46,180,0.0,2022-11-15
111680,37069.55,892.64,10578.54,240,0.0,02-12-2022
114673,17645.25,438.32,6615.24,180,1.0,21-02-2019
106649,-32194.16,767.25,15605.31,24,0.0,03/08/2026
100862,39366.14,416.72,15443.76,300,4.0,09/08/2024
108387,27562.24,825.29,18489.74,84,1.0,28/10/2023
108136,37582.25,909.03,2716.1,180,3.0,2024-10-21
110898,28315.9,1115.47,8049.46,24,3.0,2025-08-08
109606,30303.57,439.7,34052.61,48,0.0,03/30/2020
101720,34567.1,-780.3,9000.71,300,0.0,29-05-2019
106210,22382.15,0.0,58624.67,84,1.0,2020-11-07
112780,41240.08,287.6,15737.8,300,0.0,31-05-2021
111355,18378.83,856.73,9203.05,60,0.0,12/06/2026
119289,40188.91,0.0,12532.43,60,2.0,09-06-2025
107536,28123.98,710.8,10764.12,48,2.0,07/12/2018
100638,19584.69,861.31,16011.34,60,0.0,18-07-2024
113702,18214.05,0.0,2005.63,300,0.0,20-11-2018
104132,66843.23,1401.02,8242.46,120,1.0,07-06-2020
104622,19376.85,488.73,6317.6,240,2.0,2026-05-16
100566,14399.02,0.0,5706.69,36,2.0,10/11/2022
110349,50524.33,183.19,10387.6,240,0.0,10/24/2019
109584,37408.3,384.36,5168.41,48,2.0,04/25/2025
112423,24501.11,167.48,4777.64,24,2.0,15-07-2022
112900,17922.45,583.44,8657.5,12,4.0,16/07/2019
101305,55402.8,172.95,14077.13,36,0.0,09-12-2022
111668,24054.77,346.26,15962.06,12,2.0,08/06/2023
104303,11757.05,660.38,4103.3,24,0.0,22-06-2024
110885,34554.13,1005.94,9588.65,84,2.0,08/26/2018
111843,29718.82,796.13,10930.85,240,0.0,09/04/2024
106132,22811.12,802.95,30590.58,12,1.0,2018-06-21
111266,29852.41,743.58,10529.69,60,0.0,09-05-2018
115154,33569.0,1467.37,6599.88,60,2.0,03/27/2026
110312,18878.32,679.2,11188.72,12,1.0,2020-12-21
109977,22104.65,-324.99,8161.34,240,2.0,2026-02-11
110017,18236.63,938.68,12562.71,48,0.0,03/07/2021
117097,22678.76,1029.75,8910.15,12,0.0,08/06/2025
110810,569598.4,-176.41,18755.64,36,0.0,05/06/2024
118859,22526.34,773.58,6078.76,48,1.0,04/12/2022
106113,27473.24,628.93,7374.74,12,1.0,2025-03-21
101795,35284.53,399.65,12218.31,120,2.0,20/11/2023
119573,42500.54,901.3,22745.16,300,0.0,29-10-2021
