claim_id,customer_id,claim_date,claim_type,claim_amount,claim_status
501513,115857,15-07-2020,Auto,2984.63,Approved
502290,107305,10/01/2024,Auto,2607.53,Rejected
513240,111435,13-05-2022,Home,4422.23,Under Review
505945,112368,04/09/2022,Life,10816.55,Pending
504035,105489,08/03/2022,Home,5465.53,Under Review
509593,100564,24/09/2024,Auto,1962.08,Pending
501479,112527,2022-09-03,Auto,-1517.01,Pending
509635,110565,2022-07-19,Travel,907.04,Approved
513781,103738,05/20/2023,Travel,279.33,Approved
502899,105871,2024-07-23,Health,1164.69,Rejected
504862,101236,31-03-2021,Auto,5329.26,Rejected
507078,107042,10/22/2019,Home,1753.31,Approved
513837,115512,13/07/2020,Auto,2376.48,Approved
509305,104569,12/31/2019,Health,789.45,Approved
503656,120053,2020-05-11,Travel,373.91,Approved
503971,109705,2021-11-29,Health,784.47,Approved
510261,101172,11/02/2021,Auto,3454.25,Under Review
514001,104566,09-05-2020,Travel,365.33,Approved
509162,106865,30/06/2022,Health,739.45,Rejected
505605,118050,2021-04-05,Home,-1808.61,Approved
509552,107210,01-07-2026,Home,4743.22,Rejected
508063,104701,2024-11-01,Health,355.58,Approved
508725,108424,2026-07-21,Auto,1101.17,Pending
500491,105736,2025-09-28,Home,1691.56,Approved
510067,109436,26/09/2021,Health,255.89,Under Review
513383,120401,30/01/2019,Auto,529.42,Rejected
503751,103938,2023-06-22,Travel,317.3,Rejected
511213,102949,09/03/2019,Health,243.71,Approved
507631,112911,18-02-2026,Auto,1569.57,Approved
503710,101276,06/21/2026,Home,1852.45,Approved
500127,103947,03/26/2025,Health,1150.81,Approved
506350,103679,08/10/2022,Health,386.79,Approved
509494,106575,01/10/2022,Auto,,Approved
503950,111771,2021-08-04,Travel,339.05,Approved
507410,116615,07/29/2024,Auto,1651.71,Under Review
501264,104590,21-05-2019,Home,1665.6,Rejected
507589,111090,2024-07-14,Travel,240.29,Approved
504693,118380,12/10/2021,Home,3415.13,Approved
514571,100784,01/12/2019,Home,1169.85,Under Review
507926,114123,05/03/2024,Health,1194.95,Approved
509513,119011,2021-07-02,Auto,3155.53,Approved
509027,105559,10/04/2019,Auto,1810.29,Under Review
509910,101168,2025-08-10,Health,1719.81,Approved
512006,104627,01/15/2022,Home,1738.52,Pending
500275,102450,10/21/2020,Health,270.73,Approved
504959,119998,12/04/2024,Home,2031.31,Approved
513084,100572,2019-04-04,Travel,275.61,Approved
511809,114330,26-11-2023,Life,14875.35,Approved
501272,112378,05/09/2020,Travel,738.49,Rejected
508141,120277,21-05-2026,Auto,1045.71,Pending
508879,101313,03/12/2023,Home,973.91,Under Review
503577,106951,03/18/2024,Life,8642.67,Approved
511781,106589,14/08/2020,Health,647.28,Approved
501897,115267,09/24/2024,Health,2388.22,Approved
511859,115549,2024-05-16,Health,1030.02,Approved
513422,119472,11/23/2020,Auto,4462.58,Rejected
513255,102376,09-11-2024,Auto,4058.16,Approved
507903,118482,2022-04-11,Travel,219.46,Pending
509512,119011,19-07-2020,Auto,775.96,Approved
505337,110223,08-02-2022,Home,580.95,Under Review
514684,103304,30/10/2020,Auto,1354.39,Approved
513520,105450,04-02-2019,Home,2227.61,Approved
504048,110063,20-09-2024,Auto,1496.19,Approved
510798,109830,2019-09-26,Auto,852.66,Under Review
505028,100592,16/05/2020,Life,6288.03,Approved
514382,110136,10-07-2025,Life,5001.05,Approved
502826,116486,09-12-2020,Home,881.08,Approved
500715,119349,2023-06-02,Auto,420.4,Approved
510933,101366,06-12-2019,Auto,521.69,Approved
505146,108377,21-01-2019,Auto,2824.38,Rejected
502973,118882,11/20/2019,Travel,280.31,Under Review
512708,103363,07-09-2025,Auto,1748.75,Approved
501118,104618,01/02/2022,Auto,1430.8,Approved
513099,118492,28/09/2019,Health,568.55,Approved
508349,100669,02/08/2024,Health,571.63,Approved
506939,107545,17/11/2021,Health,3667.9,Approved
504509,108868,19-11-2019,Health,408.59,Rejected
508798,109551,2025-05-19,Home,2785.41,Under Review
510200,115664,2022-02-23,Health,-4511.88,Approved
502316,109688,18/11/2021,Auto,1030.76,Rejected
505863,119167,24-04-2024,Auto,2250.91,Rejected
514116,114153,06-07-2025,Health,825.09,Approved
513119,109032,08/15/2023,Auto,1029.48,Pending
507722,119535,28-12-2021,Health,679.07,Approved
514345,115254,14/01/2020,Life,10293.24,Approved
502458,110045,06/15/2023,Auto,809.32,Under Review
505239,102163,08/30/2022,Auto,523.65,Rejected
505385,117109,02/10/2020,Auto,7662.88,Rejected
513019,116154,07/24/2024,Health,547.83,Approved
510855,116261,2019-08-29,Home,9901.96,Approved
509800,113457,2025-08-09,Auto,2694.06,Rejected
514592,108208,2019-11-25,Home,1939.89,Approved
504170,106864,2024-02-04,Health,2146.28,Pending
507740,119587,02-05-2019,Home,4100.39,Rejected
514150,104018,04-07-2021,Health,1466.97,Approved
508495,108672,03-05-2022,Auto,2483.93,Pending
513973,112875,14-11-2025,Auto,,Approved
501864,105345,2021-06-26,Travel,233.26,Approved
508898,116427,16-11-2019,Health,168.91,Approved
503698,106978,07/04/2024,Health,330.01,Approved
513060,109369,2026-07-18,Home,6065.35,Approved
505069,107836,2019-10-12,Auto,2398.05,Under Review
501145,108757,01-04-2024,Life,3289.24,Rejected
512834,104669,2021-09-13,Auto,1200.0,Approved
514392,102779,31-01-2026,Auto,731.91,Rejected
513313,101549,02/09/2022,Auto,9312.5,Approved
500733,118986,03/29/2020,Home,10336.08,Approved
507971,115561,10/12/2022,Life,17216.78,Rejected
509057,108995,21-12-2025,Home,3094.99,Approved
505151,100027,21-04-2020,Home,1463.52,Approved
503282,113710,2026-08-30,Auto,928.66,Approved
502457,117051,2026-04-15,Auto,811.24,Approved
514234,105622,27/06/2022,Home,5103.52,Under Review
508736,107280,11-06-2024,Health,521.62,Approved
514079,101854,2024-09-11,Travel,542.94,Approved
509878,120453,08-08-2023,Health,4488.46,Rejected
504024,119551,30/11/2024,Auto,4934.86,Approved
511178,104633,2025-09-13,Life,8150.96,Approved
504250,115175,18-06-2020,Home,2872.21,Approved
503784,113904,12/22/2019,Travel,267.37,Rejected
512097,106859,07/12/2025,Auto,1181.44,Pending
507844,111009,13/12/2023,Auto,-1566.69,Approved
508603,100966,2019-03-04,Home,4139.71,Pending
510786,103084,03/12/2019,Auto,2463.11,Approved
513491,116489,2020-02-25,Travel,210.47,Approved
511343,100615,02/05/2026,Travel,510.0,Approved
502128,106119,21/05/2020,Auto,1433.09,Pending
507095,120485,2022-12-22,Travel,311.4,Approved
510834,101033,09/21/2019,Auto,1135.47,Under Review
507886,110370,2019-08-15,Auto,614.05,Approved
511898,117314,20-07-2026,Auto,1019.58,Rejected
508748,108893,2026-05-03,Auto,1339.41,Approved
513553,113669,18-05-2026,Health,2761.96,Approved
510930,106453,26-01-2023,Life,5906.95,Approved
511594,115622,11/02/2022,Auto,2176.92,Pending
510216,116780,12/09/2021,Auto,751.74,Rejected
511034,109095,19-12-2020,Home,2683.37,Pending
508121,110452,22-05-2024,Home,1215.32,Approved
514519,107805,14/02/2020,Life,7923.81,Pending
512401,113689,21-02-2019,Travel,396.73,Under Review
512088,107485,2025-05-26,Life,8978.54,Approved
505414,104990,30/07/2023,Home,1361.76,Under Review
514448,106731,08/22/2020,Auto,2276.85,Rejected
511242,119578,01-04-2023,Auto,924.17,Approved
511357,110635,07-02-2026,Life,6063.7,Approved
501793,110772,16-12-2020,Home,2183.02,Approved
501692,100041,08-05-2025,Home,3597.73,Approved
504768,100509,2024-05-21,Auto,2196.69,Approved
507517,102397,2020-05-30,Auto,,Pending
510679,106947,2025-07-26,Health,2350.57,Rejected
500493,102334,2022-04-13,Home,997.29,Approved
509228,115474,08/01/2021,Auto,1085.56,Rejected
500157,108914,07/26/2026,Home,1847.68,Under Review
504475,107638,2021-12-27,Life,4009.76,Under Review
514745,115422,2026-02-19,Home,2023.0,Rejected
501463,100467,11/01/2023,Health,636.25,Pending
513253,114089,02/16/2019,Health,722.73,Approved
510334,100723,18-09-2019,Home,3369.31,Under Review
504337,111627,03/18/2022,Home,3571.41,Approved
510862,111389,2023-10-09,Auto,1596.93,Under Review
512833,104669,30/06/2020,Travel,84.68,Approved
502287,108588,02/08/2022,Auto,1480.15,Rejected
507506,103082,2021-11-11,Health,372.56,Rejected
503351,109771,2021-09-25,Home,5640.32,Rejected
513828,107214,2022-02-19,Auto,1462.46,Approved
500965,117875,01/11/2021,Auto,1046.44,Approved
507895,108221,03/18/2024,Auto,1130.33,Approved
506366,105608,04-10-2020,Health,218.9,Pending
502252,103638,02-03-2026,Auto,1693.42,Approved
511712,102402,12/18/2021,Home,1846.69,Approved
502578,115767,07/14/2025,Home,4236.5,Approved
500438,100960,02/07/2020,Travel,460.1,Approved
509716,113004,03/11/2020,Home,4125.9,Under Review
508269,105641,07/13/2024,Home,3351.31,Approved
501614,117848,2019-01-08,Health,1590.96,Under Review
506927,115684,2020-12-21,Auto,1351.97,Pending
509717,100324,03/08/2020,Home,3732.45,Pending
504375,108406,2020-09-30,Travel,734.68,Rejected
513390,102665,2021-04-10,Auto,967.85,Pending
512920,117044,2023-06-01,Home,2742.67,Pending
513069,117921,14/11/2022,Health,2012.19,Under Review
500467,105203,09/07/2025,Health,436.04,Pending
510052,111957,2021-03-29,Life,6346.96,Approved
509210,101392,21/03/2022,Home,5795.32,Approved
500756,113039,2026-06-25,Home,4387.09,Approved
512597,114609,2022-09-24,Home,1846.01,Rejected
505277,112529,06/11/2021,Auto,1856.35,Approved
502688,108374,2026-07-31,Health,406.86,Pending
501090,107685,12-10-2021,Auto,2091.49,Under Review
514483,111261,05/06/2026,Life,6064.37,Rejected
508574,110420,13-02-2022,Life,10208.46,Under Review
512268,100690,2024-09-04,Home,1393.84,Approved
506087,101360,2024-06-21,Auto,885.46,Pending
513513,102989,2023-05-21,Travel,133.0,Rejected
504280,114499,05/15/2024,Auto,1760.6,Rejected
501374,116765,29-11-2024,Auto,3220.95,Approved
511720,106928,29-12-2023,Life,6701.43,Approved
501862,116869,01/02/2023,Health,540.06,Approved
509526,114735,2021-06-20,Auto,1575.58,Under Review
505746,117389,07/23/2020,Home,2703.56,Approved
514678,111649,15-04-2020,Health,432.06,Approved
504866,118025,07/10/2025,Travel,275.42,Approved
503706,118272,11/05/2020,Health,511.18,Pending
508604,112897,2021-06-05,Life,5303.62,Rejected
501878,103571,21/09/2025,Life,12547.29,Under Review
514456,111174,02/11/2023,Health,1244.83,Approved
514254,118360,21/07/2019,Auto,1037.7,Pending
504514,100008,2024-06-14,Auto,1953.53,Approved
501119,105042,09/05/2024,Travel,1103.89,Approved
504921,112879,2021-12-13,Auto,847.56,Rejected
508607,111317,06/18/2025,Auto,3002.44,Under Review
514386,119708,22/02/2022,Auto,2759.3,Rejected
513504,113076,02/16/2019,Travel,249.75,Approved
509656,116120,05/26/2024,Health,650.2,Approved
509082,112171,07-07-2020,Life,3404.09,Approved
502186,110786,11/10/2024,Home,1047.96,Approved
512854,117373,2019-02-25,Health,233.73,Approved
510741,115330,24-02-2020,Home,5144.41,Pending
510434,120473,2021-02-02,Home,2752.62,Approved
506485,110781,08-09-2019,Health,872.04,Rejected
508985,114994,2025-03-31,Auto,-4252.77,Approved
506822,105032,02-04-2023,Health,312.27,Approved
501432,105866,18-10-2023,Auto,2776.56,Approved
514756,111534,03/23/2024,Auto,1302.29,Approved
510830,117616,16/09/2025,Auto,-812.5,Approved
511821,119683,2025-08-26,Health,2480.19,Rejected
512367,119737,03/07/2024,Life,3499.54,Approved
502174,115150,13-02-2022,Health,925.58,Under Review
507434,118533,02/22/2020,Life,14245.14,Pending
508668,112482,19-05-2019,Health,186.21,Under Review
502102,103912,2022-06-26,Home,3461.28,Approved
514292,113716,05-07-2020,Health,653.56,Approved
508077,107146,09-10-2022,Travel,914.69,Approved
502656,110735,29-10-2021,Home,2369.13,Approved
507741,119587,10/11/2020,Health,1207.57,Approved
509970,118324,13-09-2021,Auto,837.58,Approved
510865,119955,2022-03-04,Auto,923.78,Rejected
501934,117540,09-05-2026,Travel,188.51,Approved
512139,105991,12/25/2025,Home,1800.82,Under Review
502952,103652,2022-07-08,Health,439.78,Approved
506497,101183,27-03-2021,Home,2886.94,Approved
513862,110616,04/30/2024,Auto,432.43,Rejected
513076,110849,01/02/2020,Auto,2915.84,Rejected
511026,105452,07/13/2021,Home,2945.03,Approved
513929,115048,14-07-2020,Auto,2024.94,Under Review
510372,119619,2024-10-04,Health,442.69,Approved
507231,118469,16/12/2019,Travel,249.36,Under Review
507017,105113,2023-05-16,Auto,6332.22,Approved
500758,115817,05/06/2025,Health,2159.7,Approved
511702,120309,2026-05-17,Life,15836.11,Approved
503312,115603,06/10/2023,Health,821.12,Rejected
500829,110421,07/22/2022,Auto,1588.55,Approved
507920,115558,19-12-2024,Travel,198.03,Rejected
513797,109903,2024-05-15,Auto,1048.48,Rejected
513469,104616,04/21/2021,Health,1946.91,Pending
506017,105924,12/27/2020,Auto,1046.88,Rejected
506958,107862,09/29/2020,Auto,986.09,Under Review
514381,104158,01/10/2022,Health,-567.04,Approved
502447,100697,14-01-2021,Travel,413.46,Pending
514289,110488,2024-02-20,Life,4707.33,Approved
513080,111861,12/12/2024,Life,8976.39,Rejected
509489,110750,2023-01-26,Life,8934.91,Approved
507076,107042,01/05/2019,Auto,728.24,Pending
512294,108367,02/25/2025,Home,1818.99,Approved
508211,109769,2023-12-06,Home,1149.78,Under Review
511100,116824,16-08-2024,Auto,1541.68,Approved
513068,112924,04/17/2023,Health,344.56,Approved
510885,118878,2019-11-14,Auto,1863.57,Approved
512577,111950,01/21/2023,Auto,3809.98,Rejected
513883,113409,08/22/2020,Auto,1026.2,Under Review
509367,113072,02/13/2022,Auto,1349.26,Pending
512758,117330,2020-03-13,Home,3267.1,Under Review
505496,109745,08/08/2024,Auto,1207.3,Approved
514711,108755,22/07/2023,Home,1337.7,Approved
507172,119720,2024-10-11,Auto,797.88,Under Review
505309,119009,11-05-2026,Home,1429.73,Approved
501459,103352,31/05/2026,Auto,1426.06,Rejected
514055,117072,02/08/2021,Life,10114.26,Under Review
503441,109132,2025-07-15,Auto,972.09,Under Review
510669,108737,24/12/2019,Auto,2149.27,Approved
508439,102855,2026-08-16,Home,6593.52,Approved
505632,109102,20/04/2024,Auto,1469.54,Under Review
500379,101599,03-02-2022,Auto,2168.11,Under Review
508177,114107,18-10-2019,Auto,3382.28,Approved
511482,107469,26-07-2025,Home,1406.56,Under Review
514617,113992,21-07-2021,Auto,2104.44,Approved
511347,100371,12-02-2026,Home,1656.83,Approved
510531,116849,2019-08-06,Home,2094.95,Pending
511654,114448,2026-04-14,Auto,802.79,Approved
507333,113735,30-08-2022,Life,22800.39,Rejected
511943,119471,28-04-2022,Auto,849.95,Rejected
502673,113340,2019-10-25,Health,420.02,Under Review
500134,113166,2021-07-26,Health,705.04,Approved
513166,101651,11/22/2024,Auto,2182.43,Approved
511671,103962,2025-05-18,Home,5398.72,Rejected
507559,118526,26-03-2025,Travel,747.24,Approved
514006,117692,11/03/2020,Travel,91.61,Rejected
502929,112628,08-07-2020,Auto,1064.45,Under Review
510280,101797,11-01-2020,Home,2843.95,Pending
506180,106579,2022-05-20,Health,192.91,Approved
500799,117171,24/09/2024,Health,1462.41,Rejected
508526,107756,15-02-2022,Auto,1235.76,Approved
508637,106777,06/10/2019,Auto,3335.58,Rejected
506569,117892,13/08/2026,Auto,819.69,Pending
500427,120456,14-05-2026,Travel,285.89,Approved
509389,101849,15/05/2025,Auto,1117.45,Pending
513348,115751,05/27/2020,Life,12147.71,Pending
512325,105633,08-04-2025,Auto,833.21,Approved
505843,107161,31-03-2024,Home,1369.69,Pending
511263,118474,24-05-2024,Home,2367.62,Approved
508396,119476,2024-07-09,Health,2589.95,Approved
505852,106260,06/11/2023,Travel,342.34,Approved
514414,111003,10-06-2024,Life,2279.26,Rejected
508971,117691,04/06/2022,Home,4317.53,Rejected
501255,110353,02/04/2019,Auto,1637.6,Approved
509380,100618,03/21/2022,Auto,1206.77,Approved
506400,116825,21/08/2024,Home,594.24,Pending
512146,117944,2024-11-30,Auto,-1709.58,Under Review
505513,117560,09/09/2020,Health,473.63,Approved
514611,106893,02/02/2026,Auto,1943.51,Approved
507065,114468,15/01/2022,Auto,3520.93,Under Review
507038,110658,06/22/2026,Health,2233.66,Approved
506084,105562,09/27/2019,Health,2886.61,Rejected
509778,105517,14/10/2024,Home,4984.98,Approved
503131,104688,2020-07-18,Auto,3335.46,Approved
502318,106248,01/23/2020,Travel,382.5,Approved
501926,100921,2026-03-14,Auto,1287.17,Approved
505770,114202,2019-07-13,Home,2886.55,Rejected
512378,110578,01/13/2022,Health,196.29,Approved
503037,108694,10/24/2019,Life,14423.48,Approved
504638,113727,02/17/2024,Travel,649.59,Under Review
512759,117330,15-02-2025,Life,3558.75,Rejected
508864,110196,27-08-2019,Home,1825.54,Under Review
508653,116643,05/10/2023,Home,3249.57,Rejected
512830,109342,26/12/2019,Life,13541.97,Rejected
510974,101784,09/05/2023,Life,15286.84,Rejected
510296,109727,11/22/2025,Travel,688.76,Rejected
508452,113837,06/21/2019,Auto,2013.28,Approved
503694,112389,09/10/2022,Travel,110.43,Approved
510226,104732,2025-07-02,Health,3131.88,Approved
514779,108433,08-10-2022,Life,8598.97,Approved
503746,114922,06/11/2022,Auto,1554.75,Approved
507100,112299,03/15/2021,Health,4032.25,Approved
507748,105563,09/12/2020,Auto,2187.31,Approved
512148,105057,11/22/2021,Auto,1583.04,Pending
508522,112137,12-04-2025,Auto,1936.69,Rejected
507773,110264,10/04/2023,Auto,381.36,Approved
506630,111584,04/04/2025,Home,2363.27,Approved
500381,116430,12/04/2020,Health,910.5,Approved
513906,105319,26-10-2022,Auto,1112.08,Approved
504229,103599,30-07-2026,Auto,6567.03,Approved
513157,118394,2023-01-16,Home,7020.01,Approved
507471,119388,24/05/2022,Travel,742.52,Rejected
502788,111551,05-04-2022,Travel,123.19,Pending
509484,106058,23/04/2020,Travel,250.17,Approved
500000,113206,02/21/2020,Home,3998.34,Approved
509245,112159,07/26/2024,Home,4433.41,Pending
509084,112171,2020-04-29,Health,2281.61,Approved
503060,112331,04/12/2026,Auto,2329.04,Approved
514395,104835,01/01/2021,Auto,2345.73,Approved
502549,117728,04/15/2024,Home,780.79,Under Review
504296,111066,02-10-2024,Home,5262.02,Approved
505903,114400,16-10-2021,Travel,272.17,Approved
510955,110065,16/07/2026,Auto,821.14,Approved
512694,118455,2023-06-23,Auto,2638.76,Approved
510850,109856,06-01-2024,Health,618.8,Approved
503503,118959,2024-09-06,Auto,1721.79,Approved
513881,108230,07/28/2021,Travel,278.96,Under Review
504043,114029,11/06/2025,Health,1440.67,Pending
514152,111246,09/06/2025,Health,395.13,Rejected
500316,107215,18-12-2022,Travel,-820.16,Rejected
502314,118657,05/30/2022,Home,964.3,Under Review
509701,103395,06/08/2025,Auto,2120.4,Approved
509252,103697,2021-05-23,Auto,2729.46,Approved
504982,104123,04/21/2025,Health,1022.94,Pending
502018,102495,21/05/2024,Home,4314.58,Pending
503316,110477,2024-03-13,Travel,175.27,Under Review
513790,118546,21/10/2024,Travel,475.57,Rejected
505224,114667,05/09/2023,Auto,3445.76,Pending
504058,106613,2023-06-18,Home,1740.89,Under Review
509611,120078,2025-08-18,Health,3193.93,Pending
511455,110770,25-06-2021,Home,4337.78,Under Review
505100,113153,10/19/2019,Travel,221.66,Approved
505440,116827,28-01-2022,Health,807.54,Approved
512375,111599,2026-08-11,Auto,1062.47,Under Review
505872,120221,26/05/2020,Home,2532.97,Under Review
509535,104366,2021-04-07,Travel,290.81,Under Review
509838,105492,05-09-2021,Health,833.8,Under Review
514113,119872,19-09-2020,Auto,1179.47,Pending
510770,118700,2025-01-14,Life,-12619.31,Rejected
504127,116899,04-03-2022,Auto,1172.1,Approved
505928,111776,01/22/2024,Auto,1129.33,Approved
509812,116583,2021-07-29,Home,1545.56,Rejected
509354,113889,2026-05-23,Home,5839.79,Approved
505563,107716,2019-06-01,Home,2748.99,Approved
